(*iter)->filename  	  (*iter)->n  	  (*iter)->m  	(*iter)->opt_obj_given  	  (*iter)->opt_obj_real  	  opt_best_map.at((*iter)->filename)  	(*iter)->rand_seed  	  (*iter)->sol_info_vec.size()  	tct[0]  	  tct[1]  	  tct[2]  	obj[0]  	  obj[1]  	  obj[2]  	iteration[0]  	  iteration[1]  	  iteration[2]  	tm[0]  	  tm[1]  	  tm[2]  	cmp_give_result_cnt[0]  	  cmp_give_result_cnt[1]  	  cmp_give_result_cnt[2]  	cmp_real_result_cnt[0]  	  cmp_real_result_cnt[1]  	  cmp_real_result_cnt[2]  	hit_cnt
Ni_11_2-2_2_21	11	2	913.728800	1816.000422	913.728737	1489673720	20	1762.172524	1762.172524	1762.172524	948.541000	948.541000	948.541000	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_2-2_2_22	11	2	973.507600	1899.836944	973.507577	1489673723	20	1867.770564	1867.770564	1867.770564	980.333915	980.333915	980.333915	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_2-2_2_23	11	2	941.599400	1845.744242	941.599343	1489673726	20	1845.744242	1845.744242	1845.744242	941.599343	941.599343	941.599343	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	0	20	20
Ni_11_2-2_2_24	11	2	962.183900	1889.037186	962.183933	1489673728	20	1880.950557	1880.950557	1880.950557	969.939363	969.939363	969.939363	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_2-2_2_25	11	2	868.283800	1734.226715	868.283744	1489673731	20	1677.007878	1677.007878	1677.007878	954.203718	954.203718	954.203718	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_1	11	3	121.692100	325.840425	121.692110	1489673734	20	304.105995	304.105995	304.105995	190.265804	190.265804	190.265804	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_2	11	3	76.275340	208.947539	76.275334	1489673738	20	192.367291	192.367291	192.367291	103.104996	103.104996	103.104996	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_3	11	3	104.947200	287.227600	104.947246	1489673741	20	281.672538	281.672538	281.672538	130.792340	130.792340	130.792340	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_4	11	3	96.523670	272.710548	96.523665	1489673745	20	255.341944	255.341944	255.341944	126.715618	126.715618	126.715618	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_5	11	3	101.860300	268.429795	101.860330	1489673748	20	249.094420	249.094420	249.094420	172.561782	172.561782	172.561782	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_6	11	3	110.761000	311.318399	110.761019	1489673752	20	293.396792	293.396792	293.396792	128.000932	128.000932	128.000932	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_7	11	3	151.899500	413.538769	151.899512	1489673756	20	374.903981	374.903981	374.903981	249.551308	249.551308	249.551308	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_8	11	3	120.710800	307.071580	120.710779	1489673759	20	307.071580	307.071580	307.071580	120.710779	120.710779	120.710779	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	0	20	20
Ni_11_3-1_1_9	11	3	95.103290	277.361271	95.103290	1489673764	20	237.034913	237.034913	237.034913	111.193048	111.193048	111.193048	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_10	11	3	103.810000	286.935438	103.809976	1489673768	20	286.935438	286.935438	286.935438	103.809976	103.809976	103.809976	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	20	0	0	0	20	20
Ni_11_3-1_1_11	11	3	72.030970	170.823188	72.030965	1489673772	20	143.900572	143.900572	143.900572	87.250287	87.250287	87.250287	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_12	11	3	110.047000	300.635823	110.046983	1489673776	20	299.698282	299.698282	299.698282	120.881299	120.881299	120.881299	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_13	11	3	164.539000	471.584532	164.539026	1489673780	20	433.032026	433.032026	433.032026	193.699138	193.699138	193.699138	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_14	11	3	85.275510	235.260822	85.275514	1489673783	20	226.338414	226.338414	226.338414	103.580687	103.580687	103.580687	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_15	11	3	96.594210	268.344984	96.594203	1489673787	20	253.770859	253.770859	253.770859	114.534187	114.534187	114.534187	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_16	11	3	161.960900	474.231342	161.960919	1489673791	20	443.129606	443.129606	443.129606	224.053421	224.053421	224.053421	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_17	11	3	101.140900	279.892004	101.140879	1489673795	20	251.360408	251.360408	251.360408	161.060801	161.060801	161.060801	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_18	11	3	121.173200	346.521611	121.173169	1489673798	20	327.029434	327.029434	327.029434	180.708567	180.708567	180.708567	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_19	11	3	101.359400	268.977611	101.359419	1489673802	20	253.364528	253.364528	253.364528	103.113355	103.113355	103.113355	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_20	11	3	170.115200	481.215650	170.115187	1489673806	20	473.272175	473.272175	473.272175	210.586284	210.586284	210.586284	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_21	11	3	110.992100	323.002602	110.992145	1489673809	20	279.574456	279.574456	279.574456	191.253603	191.253603	191.253603	0.000000	0.200000	4.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_22	11	3	113.077500	314.061171	113.077454	1489673812	20	270.408877	270.408877	270.408877	168.568826	168.568826	168.568826	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_23	11	3	155.431200	461.315786	155.431237	1489673815	20	430.441395	430.441395	430.441395	231.062264	231.062264	231.062264	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_24	11	3	129.373200	338.801112	129.373171	1489673818	20	327.802350	327.802350	327.802350	148.385085	148.385085	148.385085	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_1_25	11	3	106.930300	300.507794	106.930341	1489673822	20	260.357341	260.357341	260.357341	124.539961	124.539961	124.539961	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_1	11	3	154.583700	446.387374	154.583699	1489673825	20	427.016649	427.016649	427.016649	218.112951	218.112951	218.112951	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_2	11	3	159.357300	455.477956	159.357289	1489673828	20	443.499359	443.499359	443.499359	181.345172	181.345172	181.345172	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_3	11	3	91.485180	270.517934	91.485181	1489673832	20	226.380451	226.380451	226.380451	135.669178	135.669178	135.669178	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_4	11	3	107.593200	278.952310	107.593214	1489673835	20	273.180451	273.180451	273.180451	135.101365	135.101365	135.101365	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_5	11	3	119.552900	320.860196	119.552933	1489673839	20	309.738376	309.738376	309.738376	136.953079	136.953079	136.953079	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_6	11	3	97.534580	288.170557	97.534580	1489673842	20	276.909415	276.909415	276.909415	153.956905	153.956905	153.956905	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_7	11	3	116.615900	328.959003	116.615945	1489673846	20	319.943393	319.943393	319.943393	164.684813	164.684813	164.684813	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_8	11	3	101.542600	288.449480	101.542579	1489673849	20	273.273399	273.273399	273.273399	120.993169	120.993169	120.993169	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_9	11	3	105.112700	296.234478	105.112725	1489673852	20	280.002990	280.002990	280.002990	117.775154	117.775154	117.775154	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_10	11	3	98.950000	247.418320	98.950000	1489673856	20	210.277846	210.277846	210.277846	132.174751	132.174751	132.174751	0.000000	0.050000	1.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_11	11	3	131.819700	359.707121	131.819729	1489673859	20	326.425118	326.425118	326.425118	181.295171	181.295171	181.295171	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_12	11	3	147.432800	416.515004	147.432831	1489673863	20	392.084181	392.084181	392.084181	236.312150	236.312150	236.312150	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_13	11	3	122.107000	355.863270	122.107038	1489673866	20	330.168963	330.168963	330.168963	158.694876	158.694876	158.694876	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_14	11	3	114.933200	316.003310	114.933227	1489673869	20	281.735485	281.735485	281.735485	133.694544	133.694544	133.694544	0.000000	0.000000	0.000000	0.000000	0.300000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_15	11	3	124.630500	349.697590	124.630497	1489673872	20	345.759624	345.759624	345.759624	162.713430	162.713430	162.713430	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_16	11	3	87.427350	256.815643	87.427348	1489673875	20	246.639003	246.639003	246.639003	133.245551	133.245551	133.245551	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_17	11	3	128.867500	363.169939	128.867535	1489673878	20	335.370370	335.370370	335.370370	146.370956	146.370956	146.370956	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_18	11	3	197.175600	552.499346	197.175618	1489673882	20	552.499346	552.499346	552.499346	197.175618	197.175618	197.175618	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	0	20	20
Ni_11_3-1_2_19	11	3	106.037800	307.595107	106.037781	1489673885	20	293.954112	293.954112	293.954112	155.664028	155.664028	155.664028	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_20	11	3	100.653900	288.672284	100.653902	1489673888	20	279.271100	279.271100	279.271100	175.478267	175.478267	175.478267	0.000000	0.000000	0.000000	0.000000	0.350000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_21	11	3	164.741400	466.698816	164.741403	1489673891	20	462.596671	462.596671	462.596671	198.029593	198.029593	198.029593	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_22	11	3	122.248200	338.426265	122.248173	1489673895	20	314.599497	314.599497	314.599497	144.956011	144.956011	144.956011	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_23	11	3	135.309500	389.518562	135.309468	1489673898	20	374.571201	374.571201	374.571201	170.427957	170.427957	170.427957	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_24	11	3	82.517100	220.819947	82.517100	1489673901	20	217.417908	217.417908	217.417908	94.899925	94.899925	94.899925	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-1_2_25	11	3	121.838600	355.929469	121.838580	1489673905	20	308.476968	308.476968	308.476968	166.269438	166.269438	166.269438	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_1	11	3	471.302200	1371.237193	471.302272	1489673908	20	1308.548930	1308.548930	1308.548930	598.212408	598.212408	598.212408	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_2	11	3	472.139000	1358.130762	472.139042	1489673911	20	1355.534710	1355.534710	1355.534710	532.623478	532.623478	532.623478	0.000000	9.850000	44.000000	0.000000	1.250000	5.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_3	11	3	482.738200	1404.186177	482.738147	1489673915	20	1345.079943	1345.079943	1345.079943	585.241103	585.241103	585.241103	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_4	11	3	500.260500	1441.057087	500.260526	1489673918	20	1397.225429	1397.225429	1397.225429	531.685382	531.685382	531.685382	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_5	11	3	481.195500	1424.815997	481.195514	1489673921	20	1399.260302	1399.260302	1399.260302	493.460971	493.460971	493.460971	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_6	11	3	497.098400	1442.907517	497.098430	1489673924	20	1380.546405	1380.546405	1380.546405	605.022322	605.022322	605.022322	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_7	11	3	505.227800	1494.403891	505.227858	1489673927	20	1459.024422	1459.024422	1459.024422	620.692630	620.692630	620.692630	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_8	11	3	531.717800	1571.535904	531.717786	1489673930	20	1454.870212	1454.870212	1454.870212	575.911288	575.911288	575.911288	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_9	11	3	530.146900	1579.199953	530.146933	1489673934	20	1481.708193	1481.708193	1481.708193	592.488038	592.488038	592.488038	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_10	11	3	492.530100	1447.126510	492.530128	1489673937	20	1384.349641	1384.349641	1384.349641	659.985139	659.985139	659.985139	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_11	11	3	498.028000	1458.072123	498.028041	1489673941	20	1397.555104	1397.555104	1397.555104	765.420305	765.420305	765.420305	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_12	11	3	527.788700	1434.349866	527.788666	1489673944	20	1414.720331	1414.720331	1414.720331	637.144212	637.144212	637.144212	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_13	11	3	490.000200	1407.707252	490.000159	1489673947	20	1328.878405	1328.878405	1328.878405	606.515108	606.515108	606.515108	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_14	11	3	507.947500	1498.693835	507.947467	1489673950	20	1425.835148	1425.835148	1425.835148	784.871022	784.871022	784.871022	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_15	11	3	534.489900	1546.043389	534.489888	1489673953	20	1506.612567	1506.612567	1506.612567	565.178125	565.178125	565.178125	0.000000	0.000000	0.000000	0.000000	0.400000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_16	11	3	525.101300	1541.037888	525.101293	1489673956	20	1487.728676	1487.728676	1487.728676	807.732145	807.732145	807.732145	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_17	11	3	519.266100	1542.770044	519.266053	1489673959	20	1474.455885	1474.455885	1474.455885	797.087434	797.087434	797.087434	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_18	11	3	479.909000	1370.588359	479.908954	1489673962	20	1343.335986	1343.335986	1343.335986	652.759989	652.759989	652.759989	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_19	11	3	521.922800	1507.321507	521.922787	1489673965	20	1470.391123	1470.391123	1470.391123	553.330740	553.330740	553.330740	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_20	11	3	526.304800	1563.113687	526.304796	1489673968	20	1465.088425	1465.088425	1465.088425	675.419570	675.419570	675.419570	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_21	11	3	533.469200	1568.977826	533.469250	1489673971	20	1431.413043	1431.413043	1431.413043	607.597703	607.597703	607.597703	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_22	11	3	521.564100	1532.115119	521.564120	1489673975	20	1488.988525	1488.988525	1488.988525	680.739073	680.739073	680.739073	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_23	11	3	510.359100	1475.012695	510.359148	1489673978	20	1426.456241	1426.456241	1426.456241	679.538502	679.538502	679.538502	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_24	11	3	521.082500	1519.704908	521.082548	1489673981	20	1477.432237	1477.432237	1477.432237	725.133840	725.133840	725.133840	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_1_25	11	3	555.434900	1543.787715	555.434905	1489673984	20	1526.438527	1526.438527	1526.438527	730.388585	730.388585	730.388585	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_1	11	3	513.890600	1461.981961	513.890649	1489673988	20	1407.092503	1407.092503	1407.092503	518.901011	518.901011	518.901011	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_2	11	3	552.154200	1630.084517	552.154174	1489673991	20	1551.950017	1551.950017	1551.950017	601.857970	601.857970	601.857970	0.000000	0.150000	1.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_3	11	3	508.092800	1479.768878	508.092768	1489673994	20	1439.302593	1439.302593	1439.302593	556.562780	556.562780	556.562780	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_4	11	3	537.004600	1503.507790	537.004647	1489673998	20	1494.401751	1494.401751	1494.401751	539.139264	539.139264	539.139264	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_5	11	3	500.996800	1417.694031	500.996776	1489674001	20	1415.592001	1415.592001	1415.592001	543.729042	543.729042	543.729042	0.000000	0.150000	2.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_6	11	3	537.001200	1507.849618	537.001244	1489674004	20	1464.316363	1464.316363	1464.316363	537.001244	537.001244	537.001244	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	20	0	0	0	20	20
Ni_11_3-2_2_7	11	3	515.504200	1462.106348	515.504202	1489674007	20	1452.660845	1452.660845	1452.660845	654.565187	654.565187	654.565187	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_8	11	3	527.251200	1553.579844	527.251135	1489674010	20	1515.606040	1515.606040	1515.606040	659.801827	659.801827	659.801827	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_9	11	3	547.375800	1567.112745	547.375779	1489674013	20	1539.392832	1539.392832	1539.392832	574.541779	574.541779	574.541779	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_10	11	3	555.386900	1569.547795	555.386924	1489674016	20	1535.786857	1535.786857	1535.786857	597.622811	597.622811	597.622811	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_11	11	3	608.611900	1771.383615	608.611942	1489674019	20	1595.310186	1595.310186	1595.310186	614.312158	614.312158	614.312158	0.000000	0.000000	0.000000	0.000000	0.250000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_12	11	3	526.415900	1523.889332	526.415854	1489674022	20	1491.542658	1491.542658	1491.542658	549.705622	549.705622	549.705622	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_13	11	3	551.163100	1523.131455	551.163081	1489674026	20	1523.131455	1523.131455	1523.131455	551.163081	551.163081	551.163081	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	20	0	0	0	20	20
Ni_11_3-2_2_14	11	3	545.017600	1602.406110	545.017580	1489674029	20	1563.945609	1563.945609	1563.945609	557.649191	557.649191	557.649191	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_15	11	3	545.053700	1500.383473	545.053752	1489674032	20	1469.364082	1469.364082	1469.364082	634.935571	634.935571	634.935571	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_16	11	3	546.775700	1604.782135	546.775693	1489674035	20	1566.955793	1566.955793	1566.955793	689.946443	689.946443	689.946443	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_17	11	3	564.978400	1618.503285	564.978432	1489674038	20	1596.189393	1596.189393	1596.189393	772.353095	772.353095	772.353095	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_18	11	3	576.519700	1691.787822	576.519660	1489674041	20	1642.004577	1642.004577	1642.004577	601.729729	601.729729	601.729729	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_19	11	3	543.675300	1563.042764	543.675294	1489674044	20	1505.841685	1505.841685	1505.841685	555.572331	555.572331	555.572331	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_20	11	3	528.174900	1518.666142	528.174906	1489674047	20	1475.912475	1475.912475	1475.912475	598.103808	598.103808	598.103808	0.000000	0.000000	0.000000	0.000000	0.150000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_21	11	3	515.224900	1493.463325	515.224915	1489674051	20	1448.154433	1448.154433	1448.154433	519.450351	519.450351	519.450351	0.000000	0.000000	0.000000	0.000000	0.200000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_22	11	3	588.136800	1736.017584	588.136869	1489674054	20	1693.776235	1693.776235	1693.776235	601.493585	601.493585	601.493585	0.000000	0.000000	0.000000	0.000000	0.050000	1.000000	0	0	20	0	0	20	0
Ni_11_3-2_2_23	11	3	565.768700	1649.503501	565.768746	1489674057	20	1575.697220	1575.697220	1575.697220	733.296876	733.296876	733.296876	0.000000	0.000000	0.000000	0.000000	0.100000	1.000000	0	0	20	0	0	20	0
